fLength;fWidth;fSize;fConc;fConc1;fAsym;fM3Long;fM3Trans;fAlpha;fDist;class
545.985;205.114;27.427;0.4286;0.2251;-253.734;-288.119;-155.386;3.679;316.423;g
55.056.000.000.000.000;334.244;30.453;0.2685;0.1482;-172.608;247.763;27.476;72.860.000.000.000.000;34.001.099.999.999.900;g
609.588;244.774;32.129;0.193;0.113;338.532;459.043;213.148;37.653;230.503;g
154.509;118.074;24.757;0.6288;0.3595;41.191;-52.152;-69.408;371.275;161.666;g
602.849;25.111;29.967;0.261;0.1345;39.895;544.551;184.105;0.6809999999999999;309.9;g
859.685;46.078;41.192;0.0875;0.0471;804.417;777.503;-371.788;4.561;18.856.599.999.999.900;g
377.416;128.358;25.804;0.3233;0.18;302.583;19.824;8.698;10.812.999.999.999.900;19.874.599.999.999.900;g
930.085;305.026;37.510.000.000.000.000;0.1969;0.1181;-93.996;546.479;138.179;0.868;331.793;g
295.469;190.651;26.857;0.2701;0.1351;235.407;-136.024;115.402;32.814;152.297;g
245.684;209.799;26.031;0.3641;0.2232;-137.276;-197.249;14.07;131.428;16.847.099.999.999.900;g
413.514;24.002;30.660.000.000.000.000;0.2637;0.1482;12.261;376.396;-100.031;220.152;95.863;g
318.884;118.492;23.865;0.4353;0.2361;-190.678;176.906;-61.399;19.907;180.798;g
104.346;361.869;39.498;0.1207;0.0639;-96.603;811.209;225.479;1.422;244.627;g
461.925;124.181;26.238;0.3496;0.1748;485.413;339.312;-40.739;107.331;153.351;g
235.348;150.164;25.198;0.4834;0.2674;66.035;130.289;55.875;58.248;163.178;g
705.627;214.666;29.133;0.3968;0.2497;57.695;-451.791;-145.363;58.556;336.142;g
115.515;127.772;26.279;0.3062;0.159;-13.455.700.000.000.000;965.512;-68.273;6.817;22.768.099.999.999.900;g
128.944;113.551;20.917;0.7368;0.4089;149.833;-72.857;-10.761;58.035;895.326;g
376.576;229.717;31.973;0.233;0.1235;-218.899;167.534;169.726;0.4443;11.515.899.999.999.900;g
350.589;180.992;27.672;0.3197;0.1718;22.436;231.774;-124.873;4.391;746.131;g
210.994;168.854;24.306;0.5121;0.2764;-120.243;103.481;-103.024;200.749;940.073;g
779.433;297.856;35.741;0.1797;0.0916;-860.801;676.426;-221.034;59.725;242.953;g
228.438;132.898;24.005;0.4652;0.2366;-216.476;-148.561;-59.265;617.921;158.387;g
289.665;118.606;2.48;0.4007;0.2003;-0.6387;180.788;-94.519;46.063;119.58;g
334.087;18.942;28.004;0.3183;0.19399999999999998;218.688;227.476;46.303;94.759;125.399;g
185.143;15.655;23.253;0.5248;0.3002;64.237;-166.093;-108.866;860.763;21.116.099.999.999.900;g
186.799;104.089;22.148;0.5244;0.2774;250.302;70.749;26.464;83.449;104.086;g
232.704;107.133;24.232;0.7057;0.41700000000000004;-16.994;-197.611;96.537;12.99;163.589;g
469.829;209.474;27.324;0.3278;0.1731;-31.038;486.343;-167.352;30.186;117.287;g
690.597;159.685;28.831;0.2003;0.1119;579.894;464.195;49.476;131.301;17.596.599.999.999.900;g
354.359;292.378;29.757;0.2094;0.1158;125.759;-164.937;160.692;158.652;161.253;g
192.496;143.362;23.608;0.5664;0.3377;-191.401;-188.208;-15.301;77.706;177.842;g
666.214;157.086;29.717;0.3074;0.1585;-17.026;334.005;103.281;0.573;228.322;g
130.194;111.832;22.565;0.7535;0.3961;149.061;-47.356;-116.923;761.181;185.248;g
489.883;138.838;28.306;0.2511;0.1292;-443.238;293.484;-74.223;8.287;153.18;g
328.552;126.207;2.699;0.426;0.285;90.347;19.04;108.581;5.647;14.019.899.999.999.900;g
232.898;126.184;26.107;0.5662;0.3909;170.016;179.877;94.745;11.725.999.999.999.900;122.28;g
618.765;199.646;30.386;0.2113;0.1157;-701.994;394.893;-121.058;15.361;25.876.599.999.999.900;g
372.594;181.389;26.902;0.4286;0.2786;35.964;-356.108;-7.801;151.361;22.859.400.000.000.000;g
339.614;156.924;26.785;0.3291;0.1876;0.3453;-205.809;54.396;2.818;194.574;g
131.584;107.054;22.135;0.7768;0.4557;138.929;26.508;-110.701;63.0;925.548;g
588.909;203.842;29.484;0.2376;0.1188;487.265;511.341;-106.031;2.718;258.23;g
287.571;228.786;30.147;0.2832;0.1542;-84.752;89.526;-178.463;51.788.999.999.999.900;657.509;g
352.957;19.555;26.069;0.3313;0.1817;35.447;260.538;-171.246;638.753;480.393;g
829.965;339.101;38.066;0.1464;0.0848;369.254;758.474;-127.837;0.638;306.926;g
544.607;172.196;27.631;0.2865;0.1786;464.547;421.248;104.148;0.046;226.423;g
870.597;340.971;38.268;0.1097;0.0586;622.463;786.473;197.569;2.127;152.33;g
334.604;93.442;24.232;0.3698;0.1868;509.648;80.618;43.085;4.457;188.4;g
701.836;301.893;34.552;0.1725;0.0934;579.162;643.395;-112.424;24.324;240.516;g
358.288;287.369;31.713;0.213;0.1116;297.142;14.305;84.391;172.831;179.097;g
296.454;163.944;2.74;0.384;0.2375;295.121;244.856;79.872;250.017;184.905;g
148.32;225.856;28.539.999.999.999.900;0.2869;0.1547;-14.840.200.000.000.000;881.925;-172.577;271.274;20.740.900.000.000.000;g
171.236;10.540.999.999.999.900;24.713;0.6757;0.397;35.457;-75.841;79.365;40.222;147.285;g
846.472;205.843;33.742;0.2125;0.1193;-757.898;695.781;216.281;0.4746;285.562;g
129.842;110.986;2.07;0.7489;0.4383;-144.071;66.499;-10.176;64.903;182.963;g
616.628;228.819;29.214;0.2109;0.1073;-314.227;412.793;67.023;212.299;189.062;g
325.556;127.421;25.269.999.999.999.900;0.3893;0.2244;186.715;224.613;3.236;11.232;149.37;g
953.993;288.213;34.232;0.2638;0.1481;215.785;-642.447;22.613.000.000.000.000;0.9064;351.8;g
223.675;102.396;21.523;0.5704;0.3134;-232.673;-185.341;-108.476;29.254;548.694;g
26.408;146.864;25.231;0.5157;0.2804;65.717;177.505;-142.265;12.392.999.999.999.900;21.365.099.999.999.900;g
187.096;161.954;24.556;0.5534;0.35200000000000004;172.286;199.471;-3.847;7.100.399.999.999.990;543.992;g
269.212;236.803;2.846;0.2865;0.1504;362.038;206.749;108.888;269.893;144.937;g
12.997;112.291;22.109;0.7508;0.3908;149.557;-4.606;117.194;6.749.600.000.000.000;16.697.099.999.999.900;g
35.056.999.999.999.900;227.916;28.182;0.2705;0.1467;168.649;296.708;199.999;46.912;17.990.400.000.000.000;g
922.348;242.443;28.525;0.2458;0.1341;899.966;802.383;149.143;6.12;23.827.700.000.000.000;g
375.265;217.254;30.988;0.2087;0.1087;371.436;83.872;88.451;73.742;141.914;g
673.382;290.223;29.012;0.2524;0.1387;-144.213;481.027;-278.305;5.176;328.086;g
487.285;202.255;28.357;0.3431;0.1861;338.398;552.506;-78.846;493.474;105.525;g
129.024;112.074;21.222;0.7245;0.4415;-145.058;79.426;53.656;59.898;708.252;g
18.752;103.507;22.253;0.5298;0.2887;-24.589.000.000.000.000;-80.999;-20.675;34.485;159.232;g
43.614;174.155;26.853;0.2497;0.1249;-0.7390000000000001;173.396;-130.111;8.783;181.299;g
772.268;119.623;23.531;0.5233;0.2816;-851.621;319.013;-105.387;137.613;177.632;g
12.796;11.537;21.569;0.7247;0.3937;-153.095;78.431;107.133;765.332;122.756;g
285.756;124.137;25.916;0.4507;0.2446;186.866;206.222;-62.372;15.48;212.354;g
757.105;123.756;2.637;0.2791;0.1465;-338.058;-664.578;67.663;7.051;198.076;g
281.079;110.454;25.072;0.5505;0.2939;354.624;176.704;-106.457;14.948;165.688;g
278.909;124.487;22.956;0.4354;0.2354;181.908;177.501;80.896;18.316;219.12;g
325.175;202.779;27.828;0.3479;0.2003;-30.618;-213.123;16.817.999.999.999.900;13.229.000.000.000.000;134.954;g
114.412;199.061;26.238;0.4257;0.2342;-136.028;846.258;139.735;4.901;205.843;g
664.043;92.183;26.618;0.4139;0.2538;-535.498;474.812;-103.092;12.570.000.000.000.000;30.817.400.000.000.000;g
306.751;110.685;25.198;0.4018;0.21;-184.881;197.908;-87.509;22.07;188.824;g
288.127;257.637;29.117;0.2059;0.1109;-20.806;-164.207;75.634;31.936.999.999.999.900;844.585;g
192.775;74.611;20.917;0.7287;0.4494;0.2475;-38.873;43.855;897.033;217.421;g
535.918;190.069;24.594;0.4236;0.22399999999999998;532.895;422.336;-135.636;78.558;103.785;g
450.704;98.641;25.982;0.3808;0.2081;-603.121;-275.463;-56.833;77.364;205.825;g
342.309;135.888;26.785;0.4088;0.2107;-207.312;-93.222;6.336;8.344;143.81;g
168.421;113.458;2.238;0.5723;0.2919;-22.898;74.135;31.122;23.811.999.999.999.900;11.125.399.999.999.900;g
187.017;97.132;23.304;0.6402;0.4136;-195.508;-13.869.000.000.000.000;-37.129;0.8576;188.3;g
267.748;94.358;23.064;0.4691;0.2691;126.852;-14.100.999.999.999.900;-55.031;246.072;17.583.700.000.000.000;g
126.943;116.969;21.688;0.7119;0.3831;156.423;-86.033;102.893;12.415;164.357;g
313.403;235.451;29.863;0.258;0.1336;-0.5112;19.198;126.257;435.443;111.728;g
512.156;144.635;28.376;0.3198;0.1897;445.729;419.129;143.092;123.212;149.965;g
248.794;135.528;23.334;0.5104;0.2947;-151.258;-13.325.999.999.999.900;-11.75;8.407;116.321;g
829.625;319.681;36.151;0.1271;0.0649;59.056.999.999.999.900;728.936;150.124;0.1512;178.554;g
671.503;221.081;35.688;0.203;0.107;23.031;735.524;-28.329;20.821;233.178;g
287.443;125.415;24.771;0.4533;0.2483;-154.538;-140.753;66.917;0.3681;920.298;g
301.559;181.573;26.937;0.4757;0.2925;114.975;266.561;94.439;17.775;112.265;g
151.513;121.682;25.092;0.6594;0.3483;-0.619;18.562;-49.772;75.415;201.122;g
398.065;192.463;30.251;0.2671;0.1449;172.942;-160.502;65.527;89.132;215.227;g
241.086;86.111;2.485;0.6514;0.4959;52.618;199.198;-62.099;59.461.000.000.000.000;134.969;g
25.076;127.537;2.549;0.5057;0.2726;-257.238;108.683;-92.794;4.506;154.744;g
183.336;7.462.999.999.999.990;23.086;0.7813;0.4988;-19.915;60.627;-23.334;137.506;133.609;g
335.378;14.085;25.539;0.3436;0.1802;-207.309;-76.258;99.982;352.593;103.75;g
749.513;240.033;33.358;0.1809;0.1018;183.338;365.315;-74.881;20.296;244.76;g
950.301;44.331;39.174;0.1385;0.0703;-308.037;469.514;312.559;1.676;34.387.199.999.999.900;g
303.505;169.792;26.551;0.3673;0.2046;389.004;254.193;-148.939;8.379;188.172;g
250.389;170.572;24.646;0.5729;0.3585;185.742;215.977;134.117;23.721.999.999.999.900;19.099.099.999.999.900;g
488.028;146.764;27.384;0.2886;0.1525;326.729;393.987;57.309;276.226;243.873;g
377.881;27.329;27.101;0.2885;0.1706;-127.274;-155.314;185.424;73.420.000.000.000.000;167.035;g
419.723;213.517;29.863;0.2786;0.1481;113.321;332.394;14.302;0.094;19.852.599.999.999.900;g
271.139;203.809;27.197;0.3108;0.1592;73.527;194.465;16.229;47.397;711.109;g
661.838;160.713;2.549;0.4266;0.2387;-925.322;41.733.999.999.999.900;120.651;13.107.000.000.000.000;311.258;g
613.827;154.866;27.067;0.2809;0.1621;708.544;14.912;-88.949;166.337;142.937;g
18.257;95.406;23.385;0.6743;0.4839;-4.995;13.644;-94.229;469.799;14.374.200.000.000.000;g
208.487;71.339.999.999.999.900;21.414;0.7148;0.3646;240.557;103.611;60.394;0.0546;17.987.900.000.000.000;g
130.293;111.086;2.081;0.7552;0.4191;146.498;-56.726;112.705;581.726;20.061.900.000.000.000;g
528.342;310.263;27.818;0.4066;0.2653;368.687;121.768;201.761;11.826;377.361;g
239.986;153.437;23.909;0.4024;0.2297;132.447;102.886;-123.888;108.561;200.957;g
415.662;178.179;29.243;0.2976;0.153;-37.194;-159.486;88.863;1.314;222.81;g
260.372;93.234;24.691;0.5739;0.4194;48.807;210.046;-48.025;19.042;202.127;g
313.874;101.213;26.042;0.4726;0.255;-176.592;107.738;47.319;533.396;370.972;g
65.667;327.136;37.666;0.1599;0.086;476.365;620.176;-110.031;16.903;209.747;g
194.019;128.113;25.838;0.5476;0.3194;-120.816;-154.461;-71.279;126.022;19.509.799.999.999.900;g
88.958;256.917;33.422;0.1546;0.0816;-13.772.899.999.999.900;721.869;-190.262;1.39;294.682;g
925.638;285.483;34.125;0.193;0.1182;-192.746;648.572;-152.962;28.680.000.000.000.000;310.103;g
281.603;170.121;24.330.000.000.000.000;0.41700000000000004;0.2417;0.2165;-13.741;-131.735;8.395;19.884.799.999.999.900;g
206.343;70.359;21.833;0.7541;0.4098;219.868;130.967;-58.091;792.518;195.738;g
182.936;129.298;23.918;0.5233;0.2819;-0.5436;74.971;67.502;435.251;590.353;g
197.609;17.642;24.886;0.4448;0.2744;157.745;181.561;113.051;18.758;12.406.299.999.999.900;g
791.009;133.864;2.738;0.3108;0.1673;55.248.999.999.999.900;644.991;-91.456;30.091;282.12;g
257.686;209.172;27.439;0.3408;0.1939;208.023;152.884;162.324;174.523;8.457.799.999.999.990;g
624.082;252.008;29.146;0.2033;0.1041;41.328;319.218;-226.444;62.553;265.65;g
394.923;172.441;29.304;0.3251;0.2095;490.681;225.333;-38.436;57.442;168.199;g
339.612;12.673;25.533;0.37200000000000005;0.1916;-320.873;-151.753;-74.428;43.391.000.000.000.000;226.418;g
130.051;107.559;24.289;0.7561;0.4823;134.222;-4.73;7.986.000.000.000.000;84.921;121.258;g
625.917;338.031;35.301;0.2148;0.1258;-63.028.999.999.999.900;395.295;111.327;4.523;299.124;g
929.405;242.545;31.906;0.2753;0.175;27.068;687.176;232.581;47.062;365.375;g
175.084;104.688;24.425;0.6282;0.3773;196.975;121.284;33.264;444.946;17.213.299.999.999.900;g
181.463;72.779;22.393;0.8242;0.4928;48.469.999.999.999.900;-80.944;41.722;860.119;227.541;g
266.951;121.898;25.647;0.4033;0.2193;38.699;222.069;-100.854;65.584;401.184;g
226.203;93.317;2.29;0.5744;0.3051;33.282;-157.148;-10.573;660.914;23.769.799.999.999.900;g
907.973;19.278;26.227;0.3194;0.1776;676.997;885.302;13.367;3.75;157.047;g
978.762;186.993;27.566;0.4203;0.2426;603.581;940.071;138.338;2.909;19.808.700.000.000.000;g
597.619;13.912;26.808;0.39;0.2054;448.992;508.533;149.113;105.445;27.835.200.000.000.000;g
262.424;169.167;25.397;0.3925;0.2266;147.715;161.582;-110.629;7.942;181.546;g
18.281;10.405.999.999.999.900;22.648;0.6033;0.3179;20.499;-83.087;-6.058;358.882;16.070.600.000.000.000;g
173.947;106.753;2.29;0.6409999999999999;0.3667;-28.369;78.209;72.942;681.479;146.486;g
427.979;122.412;26.964;0.503;0.3853;-478.589;-213.713;-87.955;15.562.999.999.999.900;294.668;g
417.348;16.041;29.513;0.2785;0.1482;-374.923;-216.896;-23.961;5.686;201.078;g
409.056;260.592;31.635;0.2478;0.1479;170.228;322.895;190.791;129.253;145.811;g
216.165;122.794;25.132;0.5153;0.3083;101.023;-74.822;-92.746;39.415;150.626;g
347.391;188.565;25.647;0.3161;0.17300000000000001;-0.5537;336.467;-118.199;148.002;220.645;g
126.884;116.886;20.737;0.7004;0.3924;157.698;-9.602;62.513;638.857;857.348;g
242.392;108.729;25.308;0.5184;0.3108;38.759;208.131;80.599;13.001;12.031.700.000.000.000;g
522.368;4.561.600.000.000.000;38.024;0.1494;0.0749;109.404;355.267;-468.138;20.595;372.539;g
362.836;209.706;28.974;0.3344;0.1995;150.727;268.606;-171.049;12.146;260.579;g
252.127;170.717;25.694;0.3854;0.2305;61.366;20.737;-51.133;335.054;13.632.399.999.999.900;g
480.649;64.926;24.433;0.5369;0.355;-55.375;-115.578;49.494;125.969;256.029;g
316.831;98.633;23.294;0.4309;0.2178;354.434;252.218;94.138;65.85;755.297;g
130.501;106.842;21.833;0.7672;0.48200000000000004;133.831;-27.243;94.369;8.676.700.000.000.000;16.888.299.999.999.900;g
508.859;186.005;30.471;0.3122;0.1575;569.904;395.371;-84.796;3.597;239.736;g
384.932;190.219;31.481;0.2993;0.1788;19.8;254.021;113.816;4.217;178.676;g
336.476;214.115;27.532;0.2648;0.135;165.014;-88.087;175.829;26.136.999.999.999.900;17.525.400.000.000.000;g
205.405;134.527;25.575;0.5429;0.3033;24.761;-107.921;60.168;342.189;196.325;g
650.379;108.265;2.49;0.4595;0.2411;312.704;652.176;64.885;113.936;139.266;g
935.072;357.955;33.054;0.1678;0.0928;-101.059;398.282;-78.020.000.000.000.000;2.266;279.101;g
346.655;125.733;25.472;0.4113;0.2227;235.384;119.924;124.028;69.113;205.613;g
362.652;162.752;26.803;0.2651;0.1347;-17.525;-153.032;109.965;50.774;134.804;g
129.762;112.618;23.434;0.7483;0.3923;149.647;-50.459;-116.619;44.47;193.793;g
571.873;248.544;27.593;0.3429;0.2115;-684.229;301.959;157.547;85.154;259.873;g
941.467;189.409;30.249;0.3154;0.1903;-141.273;679.024;-201.648;1.505;347.551;g
462.876;197.294;30.037;0.2519;0.1334;304.439;330.749;140.527;135.359;242.067;g
453.587;235.549;29.643;0.2562;0.1341;333.632;425.896;-173.978;223.299;244.676;g
234.969;0.0;21.477;0.7687;0.4164;244.486;163.489;0.0;197.851;153.51;g
425.711;155.312;24.921;0.3929;0.2045;-0.217;318.667;-49.576;12.21;261.448;g
473.112;160.674;27.835;0.2568;0.1292;-461.403;-348.554;-109.342;0.069;163.858;g
485.393;193.707;24.401;0.3775;0.1942;351.581;333.854;-14.009;99.947;16.319.899.999.999.900;g
282.701;65.766;23.522;0.6089;0.3622;-31.086;-197.886;-41.616;10.181.000.000.000.000;18.530.900.000.000.000;g
219.244;123.699;23.493;0.4608;0.2707;-282.201;-81.482;99.155;15.61;200.696;g
552.057;41.192;40.174;0.1147;0.0602;276.014;369.761;248.789;3.44;131.738;g
121.288;269.501;2.634;0.2857;0.1498;61.137;867.995;-175.807;55.164;269.019;g
180.424;68.555;23.395;0.865;0.4554;84.732;-108.729;-52.541;54.707;19.633.599.999.999.900;g
315.567;141.112;25.198;0.3263;0.1798;-247.986;-144.798;64.829;21.041;140.418;g
584.422;196.955;24.764;0.3806;0.1953;-441.215;-594.655;-184.178;19.889;19.074.599.999.999.900;g
108.434;288.188;3.832;0.1352;0.07;690.505;997.691;177.249;0.27699999999999997;285.381;g
283.437;139.672;25.999;0.392;0.2224;226.097;158.221;-42.037;114.725;128.204;g
316.398;171.392;27.324;0.4296;0.2213;29.905;216.732;135.977;167.134;162.991;g
226.959;157.024;24.749;0.5528;0.3199;240.131;138.633;-138.479;133.733;181.641;g
270.089;249.415;26.628;0.2717;0.1424;28.552;3.091;122.596;553.088;161.032;g
610.664;264.698;27.007;0.2908;0.1643;-826.079;-41.84;217.416;0.151;247.38;g
242.753;156.068;25.276;0.4392;0.2685;79.587;191.974;148.347;154.169;125.031;g
357.476;22.835;29.699;0.2722;0.1367;445.296;273.889;-101.279;139.774;147.625;g
22.191.999.999.999.900;105.126;2.233;0.5497;0.2836;176.481;167.732;59.768;33.726;18.781.900.000.000.000;g
341.947;22.252;29.906;0.27699999999999997;0.1395;-60.641;227.293;162.596;6.437;17.753.799.999.999.900;g
858.375;281.022;33.598;0.1153;0.0583;-361.162;-368.489;153.542;25.365;25.030.200.000.000.000;g
462.024;142.391;27.574;0.3427;0.2124;-560.349;23.32;-125.175;162.398;191.1;g
732.948;423.194;36.665;0.1981;0.1006;651.645;685.967;453.624;8.681.000.000.000.000;234.399;g
621.149;220.752;2.846;0.4376;0.2815;364.973;64.601;-185.252;22.76;227.69;g
419.813;188.544;28.976;0.2266;0.1247;-388.729;-209.564;-104.786;6.311;22.787.099.999.999.900;g
26.712;208.295;27.931;0.3752;0.2134;221.951;220.373;100.754;44.012;196.332;g
276.964;169.705;25.605;0.3989;0.2022;-69.001;191.645;-128.952;407.357;204.364;g
213.521;164.104;26.263;0.3853;0.2139;-245.247;-131.007;62.545;29.330.000.000.000.000;133.72;g
208.748;10.015;24.378;0.5766;0.3595;-40.360.000.000.000.000;156.924;-93.417;47.878;113.65;g
51.903;142.416;29.209;0.2448;0.135;-108.966;-122.255;68.359;7.684;184.278;g
34.989.000.000.000.000;159.144;25.653;0.4871;0.3143;-305.873;-306.854;-12.937.999.999.999.900;686.169;508.582;g
326.585;167.311;27.585;0.3522;0.177;416.592;234.397;-69.897;65.984;148.984;g
318.864;101.448;25.669.999.999.999.900;0.4065;0.21;8.737;-240.132;-39.774;3.739;167.248;g
127.926;115.696;20.626;0.7273;0.368;-150.824;41.787;-116.336;270.422;199.19;g
38.025.999.999.999.900;177.269;2.641;0.3269;0.1771;207.911;-120.771;14.844.000.000.000.000;18.645;20.659.900.000.000.000;g
210.639;66.794;21.222;0.7623;0.4717;-201.482;-156.104;61.427;500.938;234.338;g
608.587;231.061;33.442;0.263;0.132;-602.013;490.632;144.724;0.7451;270.195;g
674.344;28.541;36.391;0.1871;0.0963;325.808;760.223;9.837;25.789.999.999.999.900;169.482;g
260.022;150.538;26.689;0.5038;0.2947;-24.675;244.025;-83.453;59.468;705.251;g
174.879;108.343;24.728;0.5859;0.3182;218.701;102.142;31.775;54.667;152.532;g
245.289;142.949;25.641;0.4611;0.2442;-235.549;128.399;82.298;2.189;11.382.799.999.999.900;g
291.214;180.707;24.893;0.3598;0.2058;379.467;213.682;-151.644;27.67;170.51;g
324.251;9.629;24.393;0.4364;0.2564;-22.216;239.613;42.002;66.791;165.517;g
397.738;199.736;29.138;0.2878;0.1945;341.354;255.619;126.623;32.880.000.000.000.000;154.049;g
608.125;389.729;38.601;0.1286;0.0677;16.144.000.000.000.000;472.671;82.626;11.863;10.374.700.000.000.000;g
933.691;29.923.000.000.000.000;32.874;0.2203;0.1287;-220.218;891.856;-128.911;18.761;294.353;g
394.681;121.565;27.486;0.4478;0.2703;23.145;324.988;68.383;3.264;19.918.200.000.000.000;g
199.796;173.141;25.545;0.4407;0.2385;249.852;101.392;122.564;0.2194;763.344;g
408.922;316.046;30.596;0.2145;0.1173;467.407;208.358;149.482;181.335;15.777.700.000.000.000;g
447.031;171.327;27.356;0.2592;0.1406;40.896;341.904;120.711;42.607;17.877.200.000.000.000;g
297.703;176.255;26.928;0.3854;0.1957;176.515;269.253;150.666;22.139;229.28;g
222.019;65.999;21.861;0.7362;0.4072;-240.167;-115.369;6.728;20.202;194.701;g
412.354;252.222;30.504;0.1825;0.0966;51.049;-115.183;-115.986;0.9359999999999999;142.597;g
216.674;66.144;21.021;0.7273;0.4545;-214.209;-148.866;-64.934;4.343.999.999.999.990;134.69;g
528.511;341.063;33.817;0.1412;0.0712;29.004;421.168;308.547;371.944;146.975;g
262.933;147.705;26.817;0.4495;0.2758;115.895;123.359;-110.771;18.019;178.595;g
839.488;449.876;33.242;0.2512;0.1676;-289.635;-470.178;343.767;8.252;305.97;g
718.457;210.573;34.625;0.1855;0.0984;-635.667;557.707;130.937;19.065;265.755;g
244.071;97.823;24.158;0.5067;0.3013;169.043;-148.797;48.608;156.776;10.457.600.000.000.000;g
269.679;151.052;24.609;0.4048;0.2266;393.494;-116.507;-142.323;338.143;196.21;g
510.814;145.175;28.774;0.431;0.2566;-357.202;351.498;92.712;0.5589999999999999;294.746;g
333.893;189.814;27.945;0.3178;0.1838;-387.839;-119.867;110.064;107.282;202.484;g
506.985;39.431.999.999.999.900;33.919;0.2052;0.1142;222.129;450.357;249.434;95.042;437.529;g
